,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
36650,,exp,coexpression,12,,GNL3,NOP2,xxxxxx,xxxxxx
36651,,exp,coexpression,13,,CD53,SAMSN1,xxxxxx,xxxxxx
36652,,exp,coexpression,15,,RPL6,RPL4,xxxxxx,xxxxxx
36653,,exp,coexpression,11,,AURKAIP1,NAXE,xxxxxx,xxxxxx
36654,,exp,coexpression,12,,ZNF224,DMTF1,xxxxxx,xxxxxx
36655,,exp,coexpression,10,,UBL5,TOMM5,xxxxxx,xxxxxx
36656,,exp,coexpression,14,,RPLP2,RPL39,xxxxxx,xxxxxx
36657,,exp,coexpression,11,,HNRNPAB,SYNCRIP,xxxxxx,xxxxxx
36658,,exp,coexpression,10,,EME1,MYDGF,xxxxxx,xxxxxx
36659,,exp,coexpression,15,,LTV1,RRP15,xxxxxx,xxxxxx
36660,,exp,coexpression,11,,HCK,MS4A4A,xxxxxx,xxxxxx
36661,,exp,coexpression,12,,HK3,SIGLEC9,xxxxxx,xxxxxx
36662,,exp,coexpression,10,,GRWD1,EEF2KMT,xxxxxx,xxxxxx
36663,,exp,coexpression,11,,SLC35B1,NANS,xxxxxx,xxxxxx
36664,,exp,coexpression,10,,GNS,HEXB,xxxxxx,xxxxxx
36665,,exp,coexpression,13,,CEBPD,NFIL3,xxxxxx,xxxxxx
36666,,exp,coexpression,11,,CD53,THEMIS2,xxxxxx,xxxxxx
36667,,exp,coexpression,14,,RBM25,LUC7L2,xxxxxx,xxxxxx
36668,,exp,coexpression,10,,ATG3,SH3BGRL3,xxxxxx,xxxxxx
36669,,exp,coexpression,10,,STOM,CLIC4,xxxxxx,xxxxxx
36670,,exp,coexpression,18,,RPL27,RPS21,xxxxxx,xxxxxx
36671,,exp,coexpression,14,,RPL27A,UBA52,xxxxxx,xxxxxx
36672,,exp,coexpression,11,,LDLR,SPC24,xxxxxx,xxxxxx
36673,,exp,coexpression,12,,EIF2S1,MAK16,xxxxxx,xxxxxx
36674,,exp,coexpression,13,,CKM,MYH7,xxxxxx,xxxxxx
36675,,exp,coexpression,10,,TXNDC9,MFSD5,xxxxxx,xxxxxx
36676,,exp,coexpression,10,,RFNG,USP21,xxxxxx,xxxxxx
36677,,exp,coexpression,10,,LMOD1,SYNPO2,xxxxxx,xxxxxx
36678,,exp,coexpression,11,,POGZ,MAD2L1BP,xxxxxx,xxxxxx
36679,,exp,coexpression,10,,UQCR10,CHCHD5,xxxxxx,xxxxxx
36680,,exp,coexpression,11,,NOL6,MAK16,xxxxxx,xxxxxx
36681,,exp,coexpression,19,,ZSCAN18,ZNF135,xxxxxx,xxxxxx
36682,,exp,coexpression,11,,NACA,RPL35,xxxxxx,xxxxxx
36683,,exp,coexpression,13,,DLAT,CLTC,xxxxxx,xxxxxx
36684,,exp,coexpression,13,,SRR,PNO1,xxxxxx,xxxxxx
36685,,exp,coexpression,12,,TMED7,ARF4,xxxxxx,xxxxxx
36686,,exp,coexpression,14,,CLPP,EMC6,xxxxxx,xxxxxx
36687,,exp,coexpression,15,,SRSF6,TRA2A,xxxxxx,xxxxxx
36688,,exp,coexpression,11,,HNRNPAB,GARS,xxxxxx,xxxxxx
36689,,exp,coexpression,10,,PAICS,DPP3,xxxxxx,xxxxxx
36690,,exp,coexpression,12,,METTL1,ZNF593,xxxxxx,xxxxxx
36691,,exp,coexpression,13,,GPATCH4,WDR4,xxxxxx,xxxxxx
36692,,exp,coexpression,13,,ATXN3,UBN2,xxxxxx,xxxxxx
36693,,exp,coexpression,14,,SDF2L1,PDIA4,xxxxxx,xxxxxx
36694,,exp,coexpression,10,,HK3,C3AR1,xxxxxx,xxxxxx
36695,,exp,coexpression,10,,ANTXR1,NRP1,xxxxxx,xxxxxx
36696,,exp,coexpression,14,,FARSA,RUVBL1,xxxxxx,xxxxxx
36697,,exp,coexpression,10,,PSMC4,PRPS1,xxxxxx,xxxxxx
36698,,exp,coexpression,16,,RPS6,RPL29,xxxxxx,xxxxxx
36699,,exp,coexpression,14,,ZNF133,MSANTD2,xxxxxx,xxxxxx
36700,,exp,coexpression,12,,LAMTOR2,TIMM8B,xxxxxx,xxxxxx
36701,,exp,coexpression,12,,PTRH2,TTI2,xxxxxx,xxxxxx
36702,,exp,coexpression,12,,MYO1F,CD300A,xxxxxx,xxxxxx
36703,,exp,coexpression,13,,RPS19,RPL18A,xxxxxx,xxxxxx
36704,,exp,coexpression,12,,PSMA2,ATG3,xxxxxx,xxxxxx
36705,,exp,coexpression,10,,NDUFA4,NDUFS5,xxxxxx,xxxxxx
36706,,exp,coexpression,12,,ZNF7,ZNF606,xxxxxx,xxxxxx
36707,,exp,coexpression,12,,CCNL2,METTL17,xxxxxx,xxxxxx
36708,,exp,coexpression,11,,GRWD1,TBL3,xxxxxx,xxxxxx
36709,,exp,coexpression,12,,TTC14,ZNF528,xxxxxx,xxxxxx
36710,,exp,coexpression,15,,METTL1,GTPBP4,xxxxxx,xxxxxx
36711,,exp,coexpression,11,,CDK10,MITD1,xxxxxx,xxxxxx
36712,,exp,coexpression,14,,PTRH2,WDR46,xxxxxx,xxxxxx
36713,,exp,coexpression,10,,AAAS,ZNF638,xxxxxx,xxxxxx
36714,,exp,coexpression,10,,ZNF133,FAM193B,xxxxxx,xxxxxx
36715,,exp,coexpression,12,,CCNL1,CWC25,xxxxxx,xxxxxx
36716,,exp,coexpression,10,,CLK4,AMY2B,xxxxxx,xxxxxx
36717,,exp,coexpression,13,,NIP7,LTV1,xxxxxx,xxxxxx
36718,,exp,coexpression,10,,POGZ,CDK13,xxxxxx,xxxxxx
36719,,exp,coexpression,10,,HSD17B10,COX8A,xxxxxx,xxxxxx
36720,,exp,coexpression,11,,F13A1,LYVE1,xxxxxx,xxxxxx
36721,,exp,coexpression,11,,ATP5MF,NDUFS5,xxxxxx,xxxxxx
36722,,exp,coexpression,14,,ZNHIT2,RPUSD2,xxxxxx,xxxxxx
36723,,exp,coexpression,14,,NCL,DKC1,xxxxxx,xxxxxx
36724,,exp,coexpression,11,,JAK3,NABP1,xxxxxx,xxxxxx
36725,,exp,coexpression,10,,NDUFB6,GTF2A2,xxxxxx,xxxxxx
36726,,exp,coexpression,10,,TRMU,AGAP5,xxxxxx,xxxxxx
36727,,exp,coexpression,13,,IRF3,AP1G2,xxxxxx,xxxxxx
36728,,exp,coexpression,10,,NDUFS3,MRPS33,xxxxxx,xxxxxx
36729,,exp,coexpression,10,,METTL2A,EIF2S1,xxxxxx,xxxxxx
36730,,exp,coexpression,13,,PAK1IP1,UBE2N,xxxxxx,xxxxxx
36731,,exp,coexpression,13,,CYC1,ATP5F1B,xxxxxx,xxxxxx
36732,,exp,coexpression,10,,CLP1,TBCC,xxxxxx,xxxxxx
36733,,exp,coexpression,15,,MRTO4,WDR43,xxxxxx,xxxxxx
36734,,exp,coexpression,10,,VPS52,DMAP1,xxxxxx,xxxxxx
36735,,exp,coexpression,10,,RPS13,RPL10,xxxxxx,xxxxxx
36736,,exp,coexpression,10,,FH,MRPS22,xxxxxx,xxxxxx
36737,,exp,coexpression,10,,WDR46,LTV1,xxxxxx,xxxxxx
36738,,exp,coexpression,10,,ABCE1,SRM,xxxxxx,xxxxxx
36739,,exp,coexpression,10,,TMEM126A,MRPL15,xxxxxx,xxxxxx
36740,,exp,coexpression,15,,SNRNP70,STX16,xxxxxx,xxxxxx
36741,,exp,coexpression,10,,JMJD7-PLA2G4B,NACC1,xxxxxx,xxxxxx
36742,,exp,coexpression,10,,ACAT1,MTCH2,xxxxxx,xxxxxx
36743,,exp,coexpression,16,,NBPF9,NBPF20,xxxxxx,xxxxxx
36744,,exp,coexpression,10,,FAM193B,PIDD1,xxxxxx,xxxxxx
36745,,exp,coexpression,10,,POGZ,KRBOX4,xxxxxx,xxxxxx
36746,,exp,coexpression,11,,TRAF3IP3,IKZF1,xxxxxx,xxxxxx
36747,,exp,coexpression,13,,RPS4X,RPL30,xxxxxx,xxxxxx
36748,,exp,coexpression,10,,PODN,OLFML3,xxxxxx,xxxxxx
36749,,exp,coexpression,11,,COA7,DPH2,xxxxxx,xxxxxx
36750,,exp,coexpression,16,,RPL27A,RPL19,xxxxxx,xxxxxx
36751,,exp,coexpression,10,,HNRNPD,HNRNPDL,xxxxxx,xxxxxx
36752,,exp,coexpression,10,,HSD17B10,PSMD1,xxxxxx,xxxxxx
36753,,exp,coexpression,10,,MRTO4,EIF4A1,xxxxxx,xxxxxx
36754,,exp,coexpression,13,,EIF2S1,OGFOD1,xxxxxx,xxxxxx
36755,,exp,coexpression,11,,ZNHIT2,TP53RK,xxxxxx,xxxxxx
36756,,exp,coexpression,15,,ZNHIT2,KTI12,xxxxxx,xxxxxx
36757,,exp,coexpression,13,,ABCE1,VARS,xxxxxx,xxxxxx
36758,,exp,coexpression,11,,IMP4,SNRPE,xxxxxx,xxxxxx
36759,,exp,coexpression,10,,FPR1,S100A12,xxxxxx,xxxxxx
36760,,exp,coexpression,13,,N4BP2L2,MSANTD2,xxxxxx,xxxxxx
36761,,exp,coexpression,10,,TIMM23,ABCD4,xxxxxx,xxxxxx
36762,,exp,coexpression,10,,PCNX3,SEC16A,xxxxxx,xxxxxx
36763,,exp,coexpression,18,,RPL27,RPL23,xxxxxx,xxxxxx
36764,,exp,coexpression,12,,NDUFB3,NEDD8-MDP1,xxxxxx,xxxxxx
36765,,exp,coexpression,11,,UBE2M,ADRM1,xxxxxx,xxxxxx
36766,,exp,coexpression,14,,MRPS35,DCTPP1,xxxxxx,xxxxxx
36767,,exp,coexpression,12,,UXT,RPL31,xxxxxx,xxxxxx
36768,,exp,coexpression,12,,MALSU1,ELOC,xxxxxx,xxxxxx
36769,,exp,coexpression,12,,NDUFS8,PSMB6,xxxxxx,xxxxxx
36770,,exp,coexpression,10,,SSPN,SLIT3,xxxxxx,xxxxxx
36771,,exp,coexpression,11,,RARS,PSMA6,xxxxxx,xxxxxx
36772,,exp,coexpression,10,,ZNF593,MRPS23,xxxxxx,xxxxxx
36773,,exp,coexpression,16,,RPL27A,RPS19,xxxxxx,xxxxxx
36774,,exp,coexpression,11,,NDUFAF4,FAM98A,xxxxxx,xxxxxx
36775,,exp,coexpression,12,,NUP37,PSMA5,xxxxxx,xxxxxx
36776,,exp,coexpression,11,,BUD31,RNF181,xxxxxx,xxxxxx
36777,,exp,coexpression,10,,ATP5PB,NDUFA13,xxxxxx,xxxxxx
36778,,exp,coexpression,11,,EVI2A,PARVG,xxxxxx,xxxxxx
36779,,exp,coexpression,16,,FCER1G,WAS,xxxxxx,xxxxxx
36780,,exp,coexpression,10,,TIMM17A,MRPL39,xxxxxx,xxxxxx
36781,,exp,coexpression,11,,SETD5,SAFB2,xxxxxx,xxxxxx
36782,,exp,coexpression,10,,PHB,MRPL58,xxxxxx,xxxxxx
36783,,exp,coexpression,10,,VAV1,LAT2,xxxxxx,xxxxxx
36784,,exp,coexpression,10,,PHB,HSD17B10,xxxxxx,xxxxxx
36785,,exp,coexpression,14,,ENO1,TPI1,xxxxxx,xxxxxx
36786,,exp,coexpression,10,,DAD1,PDIA3,xxxxxx,xxxxxx
36787,,exp,coexpression,10,,LUC7L,TRIM52,xxxxxx,xxxxxx
36788,,exp,coexpression,13,,PDAP1,PSMC3,xxxxxx,xxxxxx
36789,,exp,coexpression,11,,RRP1B,PGAM5,xxxxxx,xxxxxx
36790,,exp,coexpression,17,,RPL37,RPL34,xxxxxx,xxxxxx
36791,,exp,coexpression,14,,N4BP2L2,HKR1,xxxxxx,xxxxxx
36792,,exp,coexpression,11,,EIF3E,NOP53,xxxxxx,xxxxxx
36793,,exp,coexpression,13,,RPL11,NOP53,xxxxxx,xxxxxx
36794,,exp,coexpression,13,,TSR1,ABCF2,xxxxxx,xxxxxx
36795,,exp,coexpression,16,,MYO1F,PARVG,xxxxxx,xxxxxx
36796,,exp,coexpression,10,,FGFR1OP2,GDI1,xxxxxx,xxxxxx
36797,,exp,coexpression,10,,SNRPB2,SNRPE,xxxxxx,xxxxxx
36798,,exp,coexpression,10,,ZMAT1,TTLL3,xxxxxx,xxxxxx
36799,,exp,coexpression,12,,PSMA6,PSMD1,xxxxxx,xxxxxx
36800,,exp,coexpression,13,,CLK3,ZNF506,xxxxxx,xxxxxx
36801,,exp,coexpression,11,,NME1-NME2,MYDGF,xxxxxx,xxxxxx
36802,,exp,coexpression,15,,UQCRHL,NDUFA1,xxxxxx,xxxxxx
36803,,exp,coexpression,16,,RPS6,RPL27A,xxxxxx,xxxxxx
36804,,exp,coexpression,14,,TXNDC9,PSMA5,xxxxxx,xxxxxx
36805,,exp,coexpression,15,,RPLP1,RPL19,xxxxxx,xxxxxx
36806,,exp,coexpression,12,,JMJD7-PLA2G4B,TUBGCP6,xxxxxx,xxxxxx
36807,,exp,coexpression,12,,RRP1,GNL2,xxxxxx,xxxxxx
36808,,exp,coexpression,11,,MAFF,ATF3,xxxxxx,xxxxxx
36809,,exp,coexpression,10,,GRPEL1,PNO1,xxxxxx,xxxxxx
36810,,exp,coexpression,13,,SBNO2,SOCS3,xxxxxx,xxxxxx
36811,,exp,coexpression,11,,IFITM2,RBMS1,xxxxxx,xxxxxx
36812,,exp,coexpression,11,,CLK2,EIF2B5,xxxxxx,xxxxxx
36813,,exp,coexpression,10,,ATG4B,DPH7,xxxxxx,xxxxxx
36814,,exp,coexpression,12,,ZDHHC17,DMTF1,xxxxxx,xxxxxx
36815,,exp,coexpression,11,,GALT,HDAC10,xxxxxx,xxxxxx
36816,,exp,coexpression,11,,SRP54,PSMA5,xxxxxx,xxxxxx
36817,,exp,coexpression,12,,PA2G4,MCMBP,xxxxxx,xxxxxx
36818,,exp,coexpression,10,,AIF1,CD68,xxxxxx,xxxxxx
36819,,exp,coexpression,11,,SLC7A7,ALOX5AP,xxxxxx,xxxxxx
36820,,exp,coexpression,12,,TSR1,NCL,xxxxxx,xxxxxx
36821,,exp,coexpression,10,,COPE,ARF4,xxxxxx,xxxxxx
36822,,exp,coexpression,10,,RPS27A,RACK1,xxxxxx,xxxxxx
36823,,exp,coexpression,14,,PPAN,RRP15,xxxxxx,xxxxxx
36824,,exp,coexpression,12,,CCT2,RUVBL2,xxxxxx,xxxxxx
36825,,exp,coexpression,12,,COPS9,MRPL51,xxxxxx,xxxxxx
36826,,exp,coexpression,11,,LAIR1,PARVG,xxxxxx,xxxxxx
36827,,exp,coexpression,12,,TWNK,NUFIP1,xxxxxx,xxxxxx
36828,,exp,coexpression,16,,RPL14,RPL36,xxxxxx,xxxxxx
36829,,exp,coexpression,14,,SPI1,PLEK,xxxxxx,xxxxxx
36830,,exp,coexpression,10,,PSMB6,UBE2M,xxxxxx,xxxxxx
36831,,exp,coexpression,10,,PGAM5,NACC1,xxxxxx,xxxxxx
36832,,exp,coexpression,10,,MPEG1,LAIR1,xxxxxx,xxxxxx
36833,,exp,coexpression,11,,CSTF2T,INTS5,xxxxxx,xxxxxx
36834,,exp,coexpression,11,,COA7,DLAT,xxxxxx,xxxxxx
36835,,exp,coexpression,11,,TIA1,HDAC6,xxxxxx,xxxxxx
36836,,exp,coexpression,11,,ATP5MC1,PSMB7,xxxxxx,xxxxxx
36837,,exp,coexpression,13,,SLC39A1,TNFRSF1A,xxxxxx,xxxxxx
36838,,exp,coexpression,12,,EIF5AL1,TIMM23,xxxxxx,xxxxxx
36839,,exp,coexpression,11,,HAT1,EIF2S1,xxxxxx,xxxxxx
36840,,exp,coexpression,11,,APOO,MRPL12,xxxxxx,xxxxxx
36841,,exp,coexpression,10,,GALT,SH2B1,xxxxxx,xxxxxx
36842,,exp,coexpression,10,,LYRM9,WBP1,xxxxxx,xxxxxx
36843,,exp,coexpression,10,,ITGB1,PALLD,xxxxxx,xxxxxx
36844,,exp,coexpression,10,,HNRNPAB,TIMM23,xxxxxx,xxxxxx
36845,,exp,coexpression,15,,EEF1G,RPL11,xxxxxx,xxxxxx
36846,,exp,coexpression,11,,PUF60,PSMD1,xxxxxx,xxxxxx
36847,,exp,coexpression,15,,INTS3,STX16,xxxxxx,xxxxxx
36848,,exp,coexpression,14,,SNRPB2,MAGOH,xxxxxx,xxxxxx
36849,,exp,coexpression,16,,RPL27A,RPL8,xxxxxx,xxxxxx
36850,,exp,coexpression,12,,ATP5PO,NDUFA9,xxxxxx,xxxxxx
36851,,exp,coexpression,15,,AOC3,MYLK,xxxxxx,xxxxxx
36852,,exp,coexpression,11,,RPL10A,EIF3E,xxxxxx,xxxxxx
36853,,exp,coexpression,11,,INTS3,N6AMT1,xxxxxx,xxxxxx
36854,,exp,coexpression,10,,PSMA2,MDH1,xxxxxx,xxxxxx
36855,,exp,coexpression,13,,SDR39U1,ZNF224,xxxxxx,xxxxxx
36856,,exp,coexpression,10,,DLAT,MARS2,xxxxxx,xxxxxx
36857,,exp,coexpression,10,,PRELID1,PA2G4,xxxxxx,xxxxxx
36858,,exp,coexpression,13,,ARGLU1,DDX39B,xxxxxx,xxxxxx
36859,,exp,coexpression,12,,RPL5,NPM1,xxxxxx,xxxxxx
36860,,exp,coexpression,11,,ATG4B,RBM5,xxxxxx,xxxxxx
36861,,exp,coexpression,10,,CLK3,PPP1R8,xxxxxx,xxxxxx
36862,,exp,coexpression,10,,EIF4G1,ABCF2,xxxxxx,xxxxxx
36863,,exp,coexpression,12,,ATP5MC3,ATP5MD,xxxxxx,xxxxxx
36864,,exp,coexpression,12,,AP1G2,PABPC1L,xxxxxx,xxxxxx
36865,,exp,coexpression,10,,TACC1,AFF1,xxxxxx,xxxxxx
36866,,exp,coexpression,11,,NOP10,ATG3,xxxxxx,xxxxxx
36867,,exp,coexpression,10,,CCT8,SCAMP3,xxxxxx,xxxxxx
36868,,exp,coexpression,11,,UBL5,C19orf53,xxxxxx,xxxxxx
36869,,exp,coexpression,12,,CORO1A,APOBR,xxxxxx,xxxxxx
36870,,exp,coexpression,12,,SLC31A1,SLC35A2,xxxxxx,xxxxxx
36871,,exp,coexpression,10,,DDX28,MTX1,xxxxxx,xxxxxx
36872,,exp,coexpression,15,,SNRPD1,PSMA5,xxxxxx,xxxxxx
36873,,exp,coexpression,13,,EIF3J,CCT6A,xxxxxx,xxxxxx
36874,,exp,coexpression,12,,SRPRB,MRPS12,xxxxxx,xxxxxx
36875,,exp,coexpression,11,,PLA2G4B,ZNF133,xxxxxx,xxxxxx
36876,,exp,coexpression,11,,METTL2A,SCAMP3,xxxxxx,xxxxxx
36877,,exp,coexpression,11,,N4BP2L2,PSMD8,xxxxxx,xxxxxx
36878,,exp,coexpression,11,,SUN1,DMTF1,xxxxxx,xxxxxx
36879,,exp,coexpression,18,,RPS25,RPL23,xxxxxx,xxxxxx
36880,,exp,coexpression,10,,CCT6A,DCTPP1,xxxxxx,xxxxxx
36881,,exp,coexpression,12,,SRP72,MRTO4,xxxxxx,xxxxxx
36882,,exp,coexpression,10,,EFTUD2,PPAN-P2RY11,xxxxxx,xxxxxx
36883,,exp,coexpression,15,,SLC27A5,ZNF446,xxxxxx,xxxxxx
36884,,exp,coexpression,10,,ZNF133,ZNF692,xxxxxx,xxxxxx
36885,,exp,coexpression,12,,NNT,ACO2,xxxxxx,xxxxxx
36886,,exp,coexpression,14,,DDX39B,RHOT2,xxxxxx,xxxxxx
36887,,exp,coexpression,15,,MS4A7,IL10RA,xxxxxx,xxxxxx
36888,,exp,coexpression,10,,SNRPD1,UBE2N,xxxxxx,xxxxxx
36889,,exp,coexpression,12,,RRS1,EIF3A,xxxxxx,xxxxxx
36890,,exp,coexpression,10,,ZNF540,ZNF226,xxxxxx,xxxxxx
36891,,exp,coexpression,10,,CD14,LAIR1,xxxxxx,xxxxxx
36892,,exp,coexpression,10,,SRFBP1,IPO4,xxxxxx,xxxxxx
36893,,exp,coexpression,13,,LAMTOR5,MRPL13,xxxxxx,xxxxxx
36894,,exp,coexpression,10,,ASNA1,PSMA5,xxxxxx,xxxxxx
36895,,exp,coexpression,11,,IL1R2,SLA,xxxxxx,xxxxxx
36896,,exp,coexpression,15,,RPL7,RPL18A,xxxxxx,xxxxxx
36897,,exp,coexpression,12,,SIGLEC1,C1QA,xxxxxx,xxxxxx
36898,,exp,coexpression,11,,TIMM9,NDUFAF2,xxxxxx,xxxxxx
36899,,exp,coexpression,13,,CLEC14A,SHE,xxxxxx,xxxxxx
36900,,exp,coexpression,12,,ZNF785,ZNF397,xxxxxx,xxxxxx
36901,,exp,coexpression,11,,ZBTB3,ZKSCAN4,xxxxxx,xxxxxx
36902,,exp,coexpression,10,,MRPS17,MOCS3,xxxxxx,xxxxxx
36903,,exp,coexpression,10,,AKAP8L,PAXBP1,xxxxxx,xxxxxx
36904,,exp,coexpression,10,,ZNF211,MSANTD2,xxxxxx,xxxxxx
36905,,exp,coexpression,14,,PDIA4,OSTC,xxxxxx,xxxxxx
36906,,exp,coexpression,10,,SYNJ2BP-COX16,COX5A,xxxxxx,xxxxxx
36907,,exp,coexpression,11,,ACTR2,SLC25A27,xxxxxx,xxxxxx
36908,,exp,coexpression,11,,PSME3,NPHP3-ACAD11,xxxxxx,xxxxxx
36909,,exp,coexpression,19,,ATP5MG,COX7C,xxxxxx,xxxxxx
36910,,exp,coexpression,10,,MS4A7,THEMIS2,xxxxxx,xxxxxx
36911,,exp,coexpression,11,,SFT2D3,DDX28,xxxxxx,xxxxxx
36912,,exp,coexpression,10,,LAMB2,LTBP3,xxxxxx,xxxxxx
36913,,exp,coexpression,15,,RPL41,EEF1B2,xxxxxx,xxxxxx
36914,,exp,coexpression,12,,HSPB2,HSPB2-C11orf52,xxxxxx,xxxxxx
36915,,exp,coexpression,12,,PAK1IP1,NME1,xxxxxx,xxxxxx
36916,,exp,coexpression,14,,DCAF13,SRPRB,xxxxxx,xxxxxx
36917,,exp,coexpression,10,,SDR39U1,LUC7L,xxxxxx,xxxxxx
36918,,exp,coexpression,10,,CHMP2A,EMC7,xxxxxx,xxxxxx
36919,,exp,coexpression,14,,RBM5,SEC31B,xxxxxx,xxxxxx
36920,,exp,coexpression,15,,ZNF248,ZNF692,xxxxxx,xxxxxx
36921,,exp,coexpression,14,,LRRC59,MYDGF,xxxxxx,xxxxxx
36922,,exp,coexpression,12,,RRP1,NOL10,xxxxxx,xxxxxx
36923,,exp,coexpression,12,,PCMTD2,MPHOSPH8,xxxxxx,xxxxxx
36924,,exp,coexpression,10,,FEN1,STOML2,xxxxxx,xxxxxx
36925,,exp,coexpression,10,,PRPF39,TRA2A,xxxxxx,xxxxxx
36926,,exp,coexpression,11,,RPS3A,RPS2,xxxxxx,xxxxxx
36927,,exp,coexpression,10,,POLR2I,TRIM39-RPP21,xxxxxx,xxxxxx
36928,,exp,coexpression,11,,AIMP2,TSPOAP1,xxxxxx,xxxxxx
36929,,exp,coexpression,13,,ZNF337,ZNF177,xxxxxx,xxxxxx
36930,,exp,coexpression,12,,ADGRL4,CD93,xxxxxx,xxxxxx
36931,,exp,coexpression,12,,LRRC25,VSIG4,xxxxxx,xxxxxx
36932,,exp,coexpression,10,,ALG8,CCT5,xxxxxx,xxxxxx
36933,,exp,coexpression,11,,MBD1,AGAP5,xxxxxx,xxxxxx
36934,,exp,coexpression,12,,PDE12,LRRC59,xxxxxx,xxxxxx
36935,,exp,coexpression,10,,RRP9,TRMT61A,xxxxxx,xxxxxx
36936,,exp,coexpression,14,,HCLS1,MS4A4A,xxxxxx,xxxxxx
36937,,exp,coexpression,13,,ATP5MG,UQCR10,xxxxxx,xxxxxx
36938,,exp,coexpression,10,,ETFA,ECH1,xxxxxx,xxxxxx
36939,,exp,coexpression,10,,PCSK7,ACTG2,xxxxxx,xxxxxx
36940,,exp,coexpression,11,,YRDC,BYSL,xxxxxx,xxxxxx
36941,,exp,coexpression,11,,PDCD11,NOLC1,xxxxxx,xxxxxx
36942,,exp,coexpression,11,,YRDC,TP53RK,xxxxxx,xxxxxx
36943,,exp,coexpression,10,,C3AR1,FPR3,xxxxxx,xxxxxx
36944,,exp,coexpression,10,,TMEM63A,ZKSCAN1,xxxxxx,xxxxxx
36945,,exp,coexpression,11,,RPF2,GRWD1,xxxxxx,xxxxxx
36946,,exp,coexpression,10,,ECHDC2,CFAP70,xxxxxx,xxxxxx
36947,,exp,coexpression,10,,WDR43,PUS7,xxxxxx,xxxxxx
36948,,exp,coexpression,14,,URB2,EIF4G1,xxxxxx,xxxxxx
36949,,exp,coexpression,11,,C11orf96,JUNB,xxxxxx,xxxxxx
36950,,exp,coexpression,10,,CORO1C,ZYX,xxxxxx,xxxxxx
36951,,exp,coexpression,10,,C8orf44,ZNF226,xxxxxx,xxxxxx
36952,,exp,coexpression,10,,MINOS1,GTF3C6,xxxxxx,xxxxxx
36953,,exp,coexpression,17,,RPS18,RPS15A,xxxxxx,xxxxxx
36954,,exp,coexpression,16,,CHD8,HUWE1,xxxxxx,xxxxxx
36955,,exp,coexpression,15,,ATP6V1C2,PDIA3,xxxxxx,xxxxxx
36956,,exp,coexpression,12,,SUCLG1,ATP5F1C,xxxxxx,xxxxxx
36957,,exp,coexpression,12,,SSBP1,TATDN1,xxxxxx,xxxxxx
36958,,exp,coexpression,12,,MRPS24,TMEM126A,xxxxxx,xxxxxx
36959,,exp,coexpression,10,,EZH1,COX5A,xxxxxx,xxxxxx
36960,,exp,coexpression,10,,ELOC,GTF2A2,xxxxxx,xxxxxx
36961,,exp,coexpression,11,,RPL27,RPL18,xxxxxx,xxxxxx
36962,,exp,coexpression,12,,TIE1,ARHGEF15,xxxxxx,xxxxxx
36963,,exp,coexpression,10,,GART,TTI2,xxxxxx,xxxxxx
36964,,exp,coexpression,12,,TARS,NAA15,xxxxxx,xxxxxx
36965,,exp,coexpression,12,,SSRP1,NCL,xxxxxx,xxxxxx
36966,,exp,coexpression,12,,PSTPIP1,ARHGAP9,xxxxxx,xxxxxx
36967,,exp,coexpression,15,,LAPTM5,WAS,xxxxxx,xxxxxx
36968,,exp,coexpression,10,,ARHGAP4,PARVG,xxxxxx,xxxxxx
36969,,exp,coexpression,10,,PPP1R7,MRPL58,xxxxxx,xxxxxx
36970,,exp,coexpression,10,,SRR,EIF3B,xxxxxx,xxxxxx
36971,,exp,coexpression,11,,CTC1,TUBGCP6,xxxxxx,xxxxxx
36972,,exp,coexpression,12,,CYBB,WAS,xxxxxx,xxxxxx
36973,,exp,coexpression,10,,RAB1B,USP5,xxxxxx,xxxxxx
36974,,exp,coexpression,10,,CORO1A,LAIR1,xxxxxx,xxxxxx
36975,,exp,coexpression,11,,C1R,OSMR,xxxxxx,xxxxxx
36976,,exp,coexpression,12,,SLC52A2,CCT5,xxxxxx,xxxxxx
36977,,exp,coexpression,11,,TMEM214,TMEM39A,xxxxxx,xxxxxx
36978,,exp,coexpression,12,,PPM1G,PLAA,xxxxxx,xxxxxx
36979,,exp,coexpression,12,,SSR1,LMAN1,xxxxxx,xxxxxx
36980,,exp,coexpression,11,,ASPN,MFAP4,xxxxxx,xxxxxx
36981,,exp,coexpression,10,,LAPTM5,C5AR1,xxxxxx,xxxxxx
36982,,exp,coexpression,10,,PTRH2,HIRA,xxxxxx,xxxxxx
36983,,exp,coexpression,10,,LY75,LY75-CD302,xxxxxx,xxxxxx
36984,,exp,coexpression,10,,SRRM1,OGT,xxxxxx,xxxxxx
36985,,exp,coexpression,12,,ATP5MC3,CYC1,xxxxxx,xxxxxx
36986,,exp,coexpression,10,,NHP2,ALYREF,xxxxxx,xxxxxx
36987,,exp,coexpression,13,,WDR12,PGAM5,xxxxxx,xxxxxx
36988,,exp,coexpression,14,,RRS1,CCDC86,xxxxxx,xxxxxx
36989,,exp,coexpression,10,,PSMD2,STRAP,xxxxxx,xxxxxx
36990,,exp,coexpression,12,,DOLK,PSME3,xxxxxx,xxxxxx
36991,,exp,coexpression,13,,C3AR1,LILRB4,xxxxxx,xxxxxx
